text,sentiment,label
@Kevin74436466 @TheHBwrites @JamesDelingpole @LloydsBank I think that is a very fair assessment and agree with you.,neutral,general
@santanderukhelp I am a select customer and been on hold for 25 mins to the fraud team. Unacceptable!,negative,fraud
"@croncobaurul @RevolutApp Because the CEO is Russian, really? ðŸ¤¦ðŸ»â€â™€ï¸",negative,activism
@LloydsBank Are white men allowed to bank with you?,negative,general
"@JamesDelingpole @LloydsBank Get on-board with @Tap_Fintech, purchase are passing as personal deposit on your dedicated personal account and only your name is visible they wont see that its a crypto purchase. Never had an issues with my bank ever since, a serious upgrade of my time.",neutral,investors
"@BenW2London @HolbacheRd @JamesDelingpole @LloydsBank The aristocrat who banks at Coutts,
The aristocrat who cleans your boots,
They all shall equal be!",neutral,general
@JamesDelingpole @LloydsBank I think they are all obsessed with security,negative,general
@RevolutApp Done,neutral,general
"@CriticlTh1nk3r @FrancisMcalpine @JamesDelingpole @LloydsBank Yes, but will they want James' money...does he stand up for mutual values?",neutral,general
@CommunityFlare @RevolutApp time to keep up with the Jones,neutral,general
"@JamesDelingpole @LloydsBank My son has been with the bank of Mum and Dad for over 30 years, swears by them",negative,general
@RevolutApp I urgently need to speak to to someone to assist me with this!,negative,service - general
"@Drystonesonnet @JamesDelingpole @LloydsBank NatWest and RBS flag up all my transactions if I buy crypto, tried to buy a present for my son for couple hundred quid they blocked it.",negative,crpyto
@BaxterBasics @JamesDelingpole @LloydsBank Revolut I mean,neutral,general
"@RevolutApp Hi I have tried closing my account and it will not let me.I have tried your online message service but no one replyâ€™s,what a surprise",negative,service - general
@JamesDelingpole @LloydsBank Get an offshore account in either IOM or Channel Islands (IOM better) all legal and secure.,neutral,general
@JamesDelingpole @LloydsBank Barclays,neutral,general
Kudos @monzo for replacing my stolen card in less than 48 hours but a big ðŸ–•ðŸ¼to the person who stole it and went to Lidl on Tottenham Court Road,negative,fraud
@JamesDelingpole @LloydsBank Nationwide,neutral,general
"@JamesDelingpole @LloydsBank He was a great rapper in his time, but itâ€™s time to move on.",neutral,general
"@iamdark1988 @BarclaysUK @Barclays Hi Aaron, thank you for your query today. Can I just check if you are still part of Blue Rewards or Avios Rewards? Do you still live in the UK too? Leigh https://t.co/ROMuyG9IAf",neutral,service - general
@JamesDelingpole @LloydsBank TSB..works ok,neutral,general
@AtifRiazRja @RevolutApp Inbox me directly for help,neutral,general
@RevolutApp Closing my account due to the invasion on Ukraine. Shame on youâ€¦,negative,activism
"@RevolutApp Hi, did you removed the option to create a crypto wallet? Now when I try to open a wallet itâ€™s only available in fiat currency and gold/silver. No crypto?",negative,crpyto
"@StarlingBank why is your collection closed?

I want access to my money and you shitbags won't let me get to it even though it shows in your app

I wish I had never opened an account with your shitbags",negative,service - general
@RevolutApp Done,neutral,general
"@santanderukhelp I spoke to one of your managers who told me we were declined because our constitution but wonâ€™t tell me what the issue is with the constitution. We just want to open a bank account, surely you want to help us?",negative,service - general
"@santanderukhelp they come up on bankin as out now but account still saying pending ....

and i wanna no are you charging me still ???",negative,service - general
"If you want a UK bank that works for you then you should definitely read this article on @StarlingBankÂ #personalfinance #bestukbankÂ 

https://t.co/LmpGltC28C",positive,service - general
"@JamesDelingpole @LloydsBank @firstdirect 
Iâ€™m taking @LloydsBank to the ombudsman, after 46 years with them.
They have imposed a monthly fee on a free for life account.
Iâ€™ve has it since â€˜86 but they now decide theyâ€™re not sticking to that promise.
I had a guy call me â€˜â€™ Mate â€˜â€™ when I called a while back!",negative,service - general
@LloydsBank you keep declining a payment that I've got money in my bank for ??,negative,service - general
If you have @RevolutApp you can donate directly to the Ukrainian red cross. Takes less than 20 seconds. 100% of the donation goes to the Red Cross. ðŸ’™ðŸ’›,neutral,activism
"@RevolutApp itâ€™s not â€œcrisis in Ukraineâ€

itâ€™s â€œwar in Ukraineâ€ 

#UkraineWar 
#callitbyitsname https://t.co/zduxGUO0xt",negative,activism
"@ArchangelRinre @LloydsBank I'll Advise you reach out to *dantechs55*
On Instagram,
He was the one that help me out
I was also having similar issues",negative,general
@RevolutApp now say theyâ€™re waiving transfer fees to Ukraine. Well done https://t.co/pkbcxyx67b,positive,activism
"@santanderukhelp Card didn't arrive.
No time or position to call today.
I was unable to buy food yesterday. Please fix this.",negative,service - general
"@santanderukhelp been on hold for an hour to get cut off, rang back on hold another 35 mins and cut off again! need to speak to the security team asap",negative,service - general
@monzo you might want to give a nudge to your InfoSec team about monzosecurity dot com the domain is being used for a smishing campaign. Also look at Monzo Bank in twitter,neutral,fraud
"Hi @santanderukhelp , we requested new debit cards as one got lost, my husband has received his but I havenâ€™t received mine, what should I do please ?",negative,service - general
@monzo I'd just like my new card that was meant to arrive on Monday as I'm moving house next week...,negative,service - general
@HalifaxBank Can buy I things online,neutral,inquiry
"Targeting growth as its â€œcore focusâ€, @LloydsBank will spend around two-thirds of the Â£3bn earmarked for strategic investment over the next three years on diversifying revenue.

https://t.co/EDpZCdHhEr",positive,investors
@LloydsBank Many thanks for responding my invalid train tickets I spent 200 pounds trying to get home when the tickets weren't working so I need all that money refunded. They kept questioning me like I committed a crime and refused to help me,negative,service - general
@monzo Yes I have and Iâ€™ve never got any further than them keep asking me for photo ID or photo with my ID which I have done at least six times now,negative,service - general
@JamesDelingpole @LloydsBank Did i say Monzo?,neutral,general
@StarlingBank Hey Starling. Are you international payments working at the moment? Iâ€™d like to pay a U.S. bank account within the app but it says international payments not available. Is that correct?,negative,service - general
"@NatWest_Help it wasn't a good idea to block my card as I tried to pay for a NYC cab late last night. Had to pay the driver three times the amount in Â£s to leave without the police getting involved, not safe or acceptable service for your customers.",negative,fraud
@santanderukhelp I canâ€™t just stick to phone for hours and hours,negative,service - general
@NatWest_Help ignoring me again then,negative,service - general
Has anybody ever managed to deposit a cheque into @RBS_Help using the app?Its a dam near impossibility.Just spent 45 mins trying to line it up both front and blank back to be told it cant be done right now. You would think with all the numbers and barcodes on the cheque itâ€™d easy,negative,service - digital
@RevolutApp When are you coming to Hong Kong?,neutral,inquiry
"Ok, #FinTech people - is @RevolutApp tied to Russia?",negative,activism
"@tranhelen @BankMercury I've had really good experiences with @monzo in the UK, and I believe they launched in the US or are in the process of.",positive,general
@GardenerSpike @JamesDelingpole @LloydsBank Iâ€™m thinking of moving my savings from Barclays to either Leeds building society or Yorkshire building societyâ€¦Iâ€™ve got some physical pms and a small coinbase accâ€¦but who knows whatâ€™s best?â€¦,negative,crpyto
"@LloydsBank look how long I need just to get to CS, and still waiting as I tweeting https://t.co/IPzibHc9x5",negative,service - general
"@HalifaxBank It just says ""there is a problem please try again"" happened on two laptops and cleared cookies as well. Thanks",negative,service - digital
@mountvi1 @Morrisons @NatWest_Help Cash is king Simon.,negative,general
"@srooteu @bechillcomedian @RevolutApp But thereâ€™s also right to be forgotten, etc. If theyâ€™re blocking access to their privacy officer, etc.... Not a lawyer or anything, my understanding is regulators generally look poorly upon things when itâ€™s so clearly not being done in good faith.",negative,fraud
"@HSBC_UK And more importantly, when you hitting up Sheffield @domwhiting ?",neutral,service - general
@efgbricklayer @melspence2 @lspcrendering @JoanneRossouw @mickmor16921994 @CB69513469 @ixshopping @BarclaysUK @BankConfidenti1 @Nat_Worst @stevemiddi1 @Hercules_12th @HeenanGray @ConcernedInsid1 @Ian_Fraser @BankSigForgeCam @smepathfinder @CllrSebLeslie Happy to use that instead of the wafers Clive ;),neutral,general
