text,Target
"@MELLISBxxo @NatWest_Help So sorry for the inconveniences, slide into my dm for help",0
"@algarvered @AllanParot @Flaganatas @RevolutApp So sad man,kindly message zteck on Instagram to help you out man https://t.co/GyJQwpBOmx",0
@TSB why can’t I fully access my account online? I can see my transactions and balance but I can’t send money to another account?! How long will this be down!!?,0
@BigHornyClive @fisahk @RevolutApp media_web_assist10 on Instagram can help get your account back very fast,0
@fisahk @RevolutApp Instagram hacked too,0
@BigHornyClive @RevolutApp Go contact best_recovery19 on Instagram for help,0
"@RevolutApp when Revolut arrive in Brazil ??? 
Actually wise it’s already here in Brazil !!!
Go fast",0
"@BigHornyClive @fisahk @RevolutApp Send me a DM for your account recovery
https://t.co/4ghG8S6Dx7",0
"@BigHornyClive @RevolutApp Go inbox Best_recovery19 on Instagram he is fast and Accurate in recovering hacked and suspended account, he recovered my account within 30 minutes, he is the best",0
"@airindiain, @HSBC_UK 
I did online booking via AirIndia on 17th Feb from LHR-BLR. My first payment was unsuccessful but money got deducted from my account, finally resulted in double payment. I was assured of refund within 5-6 business day",0
Reflecting on the past few deals and I remember the ones that went south like getting @IMG Model Allie W a $3M Contract with @EliteModelLondon for @HalifaxBank and they paid her in @Bitcoin and she screwed me out of my 20% Management Fee ... Con Artist come in shapes and sizes .. https://t.co/ilkXqaXfdG https://t.co/rcTZGZDzmn,0
"Too stressed to sleep, and just lying here feeling utterly sick to the stomach. Really didn't think @HSBC_UK could find another way to screw me over, but it seems they have. Can only see this ending one way, tbh.",0
"@LloydsBank Unfortunately, I'd introduced a lot of people to this insurance, even when they didn't bank with Lloyds. Twitter is just the first point, my family and friends are also willing to spread the word, we will get to every review platforms then panorama etc. Enough is enough!!",0
@NatWest_Help I have sent a DM 😊,0
@Xero @TSB @QuickBooksUK @sageuk @freshbooks @QuickBooksUK does your bank integration work with TSB? Am interested to switch if it eliminates the hassle I’m having with @Xero,0
"@NatWest_Help @CyberProtectUK David I was unable to forward the link via  text, Twitter, here or Dm as it is recognised as harmful. Please find (the link) below and note that I have removed https: at the beginning, If you can combine together! I hope that helps 🤷🏼‍♂️

//natwest.uk.personal-logon8.com/auth",0
"@monzo Here’s a real reason why you definitely shouldn’t get a Monzo account - you will get scammed and the money in your account stolen, even though you follow all the safety guidelines and due diligence recommended on the Monzo website and App. And Monzo won’t reimburse you - AVOID",0
"@RevolutApp To save Neighbours from the axe please email ITV to save it

carolyn.mccall@itv.com
Rosemary.Newell@itv.com
Ade.Rawcliffe@itv.com
Julian.Bellamy@itv.com
Rufus.Radcliffe@itv.com",0
@monzo Your attention is needed urgently check your DM,0
"@RevolutApp Hi there, its Deniz here, I’ve tried to top up my Revolut account yesterday, but it didn’t work at all. Now my bank account shows, that 4000 euros are missing but it hasn’t arrived at my revelut account.
Sincerely Deniz Taş",0
"@santanderukhelp Amazon suddenly rejecting payment from my debit card, when there's funds there, it's been working fine up to now &amp; doesn't expire for years.",0
"@Benjimoni @RevolutApp So sad,I had similar issue but lucky got it rectified by ztech, kindly message him on Instagram  he will help you out  https://t.co/ySvGBHV3yC",0
@santanderukhelp @skintohobo Do you stop deposits to gambling sites to protect your customers. This is complete hogwash.,0
"What an inspirational woman! 💜

To find out more about why Charlotte was awarded her Stephen Sutton Inspiration Award, head over to YouTube here ➡️ https://t.co/yWWrJHOqcJ

@TSB @birminghamlive #prideofbirmingham https://t.co/dRDKbZJ8pp",1
"this is ANNOYING @HalifaxBank you wont let me sign into my account, you arent texting the stupid code, and your automated ring doesnt ring long enough for me to answer it! you ring once and then hang up and say i didnt pick up do i look like fricking The Flash?",0
@santanderukhelp Could someone just call me?,0
@santanderukhelp Hi I’m waiting on a call now for 3 days to discuss my new mortgage offer. I need extra time to complete with the solicitors. My mortgage offer runs out at the end of this month is it possible to get an extension of 1 month?,0
"Listen to @msm4rsh and watch our Pride of Birmingham winners stories over on YouTube now!

https://t.co/UofdxsX8G3

#prideofbritain #prideofbirmingham @TSB  @birmingham_live https://t.co/71X6has3NA",1
"@RevolutApp Emoji Bears await you on opensea !!! AT 0.0098 ETH
The Emoji Bear Project is a collection of 10000 super cute bear avatar images. Part of the proceeds will be donated to charity.

RT PLEASE

https://t.co/ezjPI3Pkmp",1
"Got an email from @HalifaxBank about renewing my car insurance. Click here to check details, leading to click here to renew, then ""Sorry, you cannot renew online. Please call..."" So I did the chat. Apparently I don't need to do anything. Why does everything have to be so hard?",0
"@santanderukhelp Still not got any information, why is it taking so long ?!",0
@santanderukhelp I’ve been told they’ll call me back in 2 working days. It’s been 3 days and nothing so far that’s why I’m here chasing a call back,0
"@santanderukhelp If I don’t get a call today I take the matters further, why have insurance? Never deal with @santanderuk or @AvivaUK so bad!!",0
@StarlingBank worst bank to use ever🤣let customers get scammed of 4.5K and give the money back to the scammer then threaten to donate your whole money in the account to their charity 🤣🤣,0
"@HalifaxBank I'm using the latest version of the app (Android version 85.01) and it keeps crashing. I've cleared cache, forced stop and it's still not working. Can you help please? It lets me sign in the crashes.",0
"Please @NatWestGroup @Natwest_Help @RBS_Help
correct your spelling mistake! https://t.co/OOibWVxeOl",0
@santanderukhelp Thanks. We’ll give this a try. #notholdingmybreath though!,0
"💥 @monzo &amp; @LendableUK founders invest in @GoodCourse_'s TikTok-style micro-learning!💥

Thank you for the inclusion @uktnofficial!

https://t.co/jleTt7C8yH",1
"@ammonite @chrisoshea @monzo @StarlingBank We actually moved to Monzo because Starling only lets you have one card holder/account admin, and that was a bigger problem for us long term.",0
"@santanderukhelp There’s nothing on webchat to say I can leave a message, all I get is no agents are available??  Just got through to someone but now on hold yet again waiting for the complaints team to pick the phone up….",0
@cjdemooi @NatWestGroup @NatWest_Help @RBS_Help Where? Am i being thick? Lol 😂,0
@hsbc_uk my fingerprint stopped working on the app now my digital securr key is blocked but my security answers keep saying wrong when they're not. Now it's blocked the app and online banking and neither them or phone calls will fix problems. I need to log in somehow,0
"@StarlingBank Thanks, is that fairly new? (it wasn’t the case when we opened the account in 2019)",0
@HalifaxBank sort the branch opening / close timings out. 😡 Local branch manager confirmed closes at 2.30pm because of Covid. What does that even mean ? Get a grip and get them open longer as per pre Covid. #Banking #COVID19,0
"Curious that @RevolutApp don't support non-profits at all. 

Even more curious is they don't tell you this until after you've applied, uploaded all docs and they've reviewed. Why ask the question but then let the process continue in the first place?

https://t.co/vjGE3Q0hYK",0
"Colleague told me about @monzo so I had a look, then signed up and off I go! Really great I can create a pot by rounding up my purchases!",1
@monzo @DMwonzora did you take over this one 😂😂😂😂 @KingJayZim,0
"@santanderukhelp Thanks for forwarding my email &amp; document to the Fraud dept who have been in touch. They've sent me a link to upload some further info &amp; I shd be able to do that b4 the w'end.
I hope for a positive solution &amp; a good news story I can share.
Thank you.#Santander",0
"NPT Team 2 are assisting @SWPCyber  in raising awareness of online fraud and other scams causing issues in our communities. 

We're in @HSBC_UK Merthyr Tydfil pop in for a chat and some and advice . 👮‍♂️👮

#keepingmerthyrsafe

^MR https://t.co/HWOn1GlzeE",1
"CEO @HSBC_UK Ian Stuart explains how we fuel and finance across South Yorkshire, adding that it’s been a difficult time for SMEs but there is growth.

""I want people to feel safe to export. I want HSBC to help people do this and give oxygen to business.""

#unlocksouthyorkshire https://t.co/yCUMhXBcOY",1
@RevolutApp Hello I’ve tried several times to top up my revolut account all morning I have ring my bank about it but it’s clear on there end and I’m get my card failed 3DS verification on my notification,0
"@HSBC_UK Hi...in January I  switched to an Advance account and also met the criteria for the £150 reward. That was well over 30 days ago, is there a delay in paying the reward?",0
@NatWest_Help over 6 hours on hold over 5 phone calls- still no luck in speaking to a human!,0
@RevolutApp done.,0
"Checked investment this morning, as usual. It is in #Freefall &amp; @HSBC_UK appear not to have a clue on how to reverse it. Certainly will not be investing any further in April until @hsbc can demonstrate that it is capable of better management. https://t.co/qgaLn3LUiy",0
@HSBC_UK Are you also aware you can't generate a log on code using the app? You just get a grey box instead of a code. This is ridiculous.,0
@HalifaxBank Hello I've tried everything. Ive uninstalled and reinstalled it as well and it just won't open whether using fingerprint or password. It just crashes. Will have to close account if we can't get it working.,0
